GENE_SYMBOL,ctrl,ctrl,ctrl,mod,mod,mod
SNORD116-10,5.830845335,5.968008097,5.910578133,5.920343993,5.854262531,5.891332024
SNORD116-11,6.357991521,6.423709967,6.369777781,6.119815308,6.49284866,6.184577553
SNORD116-12,6.31388043,6.346158845,6.139828743,6.148657852,6.311728585,6.119222454
SNORD116-13,6.063425577,5.937125414,5.887437872,5.83561703,6.080398479,6.119222454
SNORD116-26,6.430631508,6.490191656,6.281684728,6.035419353,6.389652591,6.163311527
SNORD116-27,6.445771379,6.46859471,6.22891458,5.892581487,6.416393162,6.036675687
SNORD115-32,5.920616216,5.903158455,5.898674442,5.83561703,5.839941257,5.858247127
SNORD115-37,5.779991393,5.832980089,5.910578133,5.776536767,5.924896962,5.761114825
SNORD116-29,6.12561242,6.162132032,6.147001052,6.035419353,6.232153355,5.891332024
SNORD116-28,5.877025172,5.856327349,5.838429243,5.877936662,5.924896962,5.826203158
SNORD115-48,5.792539224,5.903158455,5.863283267,5.79097668,5.825803519,5.942095193
SNORD115-27,5.877025172,5.844109082,5.910578133,5.849373485,5.896738564,5.959157076
SNORD115-28,5.817166127,5.880002909,5.898674442,5.976870596,5.924896962,5.858247127
SNORD119,5.877025172,5.832980089,5.887437872,5.906254625,5.896738564,5.858247127
SNORD121A,5.961408004,5.997017804,5.887437872,5.920343993,5.753876715,5.874076417
SNORD125,5.9419611,5.903158455,5.910578133,5.820233401,6.047061249,5.959157076
SNORD19B,6.054150446,5.98821365,5.978244327,5.934802557,5.868231332,5.978113552
SNORD105B,11.04415549,11.31686616,10.64702598,9.276275613,10.48052406,10.86169565
SNORD123,5.877025172,5.880002909,5.863283267,5.906254625,5.896738564,5.924218326
SNORD127,5.806526395,5.903158455,5.863283267,5.892581487,5.896738564,5.793579982
SNORD126,6.072090164,5.903158455,5.874989772,5.776536767,5.911194721,5.826203158
SNORD11B,6.430631508,6.633669707,6.486610712,6.470943279,6.602534285,6.204920131
SNORD12B,6.594153732,6.383839782,6.653991291,6.425461452,6.339786125,6.872714267
SNORD111B,5.865830106,6.058919128,5.999661492,5.83561703,5.839941257,5.924218326
SNORD58C,6.796818163,6.957342366,6.908375284,6.714471023,6.899719259,6.750596735
SNORA84,7.456236936,7.305182189,7.363314898,6.929985209,7.095675656,8.857196759
SNORA38B,6.248076373,6.169223221,6.197749982,6.006922777,6.080398479,6.601940317
SNORA70B,7.815406074,7.970734445,8.016135639,7.698134019,7.420242847,7.053475837
SNORA70C,7.50952042,7.834529646,8.011119325,7.613884049,7.313368821,7.0797208
SNORA11B,8.952585217,8.520986159,8.736950247,8.763081869,9.006127639,10.00700221
SNORA11C,8.215910755,8.001926784,8.163049326,8.107145991,8.418536274,9.369483589
SNORA11D,7.162427146,6.957342366,7.008980615,7.11638094,7.501501583,8.174779406
SNORD80,6.871359458,7.11003938,7.310593172,6.838726523,6.848238222,6.999798549
SNORD75,6.027795111,6.107612838,6.041940375,5.963523321,6.080398479,6.01656921
SNORD76,6.506423532,6.517916563,6.622585059,6.377681278,6.429053733,7.039365435
SNORD77,6.108807877,6.015804961,6.139828743,5.948517069,6.015422684,6.036675687
SNORD103A,6.099279859,6.122716776,6.147001052,6.119815308,6.080398479,5.996630517
SNORD94,6.467127822,6.555892598,6.318768473,6.091805284,6.096150073,6.734506207
SNORD96B,6.52014135,6.627596198,6.473079247,6.647304014,6.580995857,6.482905649
SNORD104,8.959055922,8.920486801,9.031586958,8.470987024,8.570416792,8.878688079
SNORD105,6.536396866,6.475420532,6.460356182,6.148657852,6.285335884,6.516994181
SNAR-G1,6.899408536,6.819786583,7.335000941,7.131335035,7.051861311,8.217268733
SNAR-F,6.858753475,6.920386708,6.473079247,7.017197986,7.002405001,7.779873999
SCARNA14,6.248076373,6.058919128,6.259500888,5.906254625,6.096150073,6.766585499
SNORA16B,10.92365378,10.23065951,10.69387955,9.27321444,10.69979984,12.08753079
SNORA57,10.1804482,9.67950395,10.04594194,9.340261791,9.67804043,10.06166722
SNORD1A,6.179894579,6.226054025,6.267896629,6.135203261,6.080398479,6.119222454
SNORD1B,5.930956582,5.880002909,5.887437872,5.776536767,5.896738564,5.891332024
SNORD1C,6.036612896,6.075455909,6.391126697,6.064226621,5.984051854,6.286867674
SNORD82,5.888273219,6.015804961,5.956238888,5.948517069,5.984051854,5.959157076
SNORD86,7.053475837,6.969102614,7.198585211,7.264020146,7.263899462,7.252563927
SNORD97,6.835842699,7.016831994,7.345759923,7.11638094,7.341356661,8.5561474
RNU11,6.381913438,6.46859471,6.7150989,6.425461452,6.389652591,6.782979298
RNU6ATAC,6.698803661,6.697990003,6.696401055,6.888890894,6.809276429,7.053475837
SUZ12P1,8.73530694,8.962538652,9.138328452,8.722873333,8.642172869,8.551672504
SNAR-B2,8.599857011,8.48384738,7.736522634,8.640087329,8.758806123,9.702747792
SNAR-D,8.205028609,7.867380149,7.190353679,8.5738067,8.276546445,9.388477058
SNAR-G2,8.200166405,7.70593338,6.984792596,8.01417585,7.925300016,8.655880728
GOLGA2P5,6.975962406,7.24383348,6.899546643,6.714471023,6.949292955,6.569106721
SNAR-H,7.7232025,7.535647413,6.99891257,7.792199893,7.521516198,8.402521744
SNAR-I,6.143944061,6.177903261,6.032525626,6.091805284,6.080398479,6.24576971
VTRNA1-1,5.910166928,5.856327349,5.978244327,5.83561703,5.839941257,5.924218326
VTRNA1-2,5.865830106,5.743028409,5.677469941,5.83561703,5.812112834,5.826203158
VTRNA1-3,5.841882949,5.968008097,5.956238888,5.776536767,5.984051854,5.826203158
PSG10P,5.930956582,5.856327349,5.863283267,5.906254625,5.924896962,5.891332024
PISRT1,5.898674442,5.914957042,5.910578133,6.006922777,6.113459092,6.099279859
ZSCAN18,6.248076373,6.169223221,6.188115168,6.177333808,6.285335884,6.036675687
PRR26,5.920616216,5.892165119,5.990549395,5.892581487,5.796401118,5.942095193
LRRC75A-AS1,6.222856702,5.968008097,5.910578133,6.078966267,5.984051854,5.826203158
LRRC75A-AS1,7.785994082,8.001926784,7.848689906,7.818988289,7.407030862,7.132099256
GCSAML-AS1,5.85468998,5.86801962,6.172370058,6.035419353,5.868231332,5.874076417
MGC27382,5.877025172,5.947649111,5.863283267,5.892581487,5.896738564,5.793579982
MGC27382,5.920616216,5.903158455,5.978244327,5.948517069,5.825803519,5.858247127
FAM186B,6.108807877,5.968008097,6.106237319,6.006922777,5.868231332,5.858247127
BCDIN3D-AS1,5.898674442,5.937125414,5.898674442,6.091805284,6.015422684,6.099279859
CMAHP,6.491795606,6.517916563,6.573874139,6.535775029,6.66550829,6.24576971
ATP1A1-AS1,6.330980615,6.449690819,6.41911723,6.280306529,6.080398479,6.119222454
ATP1A1-AS1,6.179894579,6.26202743,6.289241374,6.44737822,6.080398479,6.163311527
OR5E1P,5.806526395,5.903158455,5.825985187,5.806894594,5.939881055,5.826203158
DPPA2P3,5.979812705,5.98821365,5.968205635,5.83561703,5.839941257,6.078142863
TNIK,6.365859717,6.62128768,6.814193139,6.576208756,6.20321485,6.535775029
PDCD6IP,7.184938935,7.166464247,7.371303575,7.472493452,7.369410266,7.205807064
COL6A4P1,5.830845335,5.903158455,5.910578133,5.86384962,5.812112834,5.858247127
RASAL2-AS1,5.998694851,5.81994156,5.999661492,5.920343993,5.999274913,5.959157076
NHEG1,5.817166127,5.700704689,5.863283267,5.86384962,5.969587637,5.924218326
MTERF4,6.938512469,7.052730896,7.114894813,6.556943686,6.838672504,6.448322586
KALRN,5.898674442,5.880002909,5.874989772,5.806894594,5.854262531,5.891332024
PCNAP1,5.830845335,5.832980089,5.761646667,5.892581487,5.825803519,5.924218326
BRE-AS1,5.961408004,6.025139231,6.041940375,6.091805284,6.174483166,6.078142863
TMEM30C,6.784700077,6.830619139,6.762680813,6.856763244,6.687370475,7.229416111
PCNA-AS1,6.430631508,7.200253926,6.361605194,6.401257184,6.66550829,6.184577553
FAS-AS1,6.143944061,6.115481861,6.147001052,6.006922777,6.188115168,6.163311527
SNORA80B,6.938512469,6.773383953,6.814193139,6.676490868,6.770819412,7.788214841
FTX,5.888273219,5.844109082,5.898674442,6.006922777,5.868231332,5.891332024
SLC25A5-AS1,5.9419611,5.968008097,6.164576255,5.892581487,5.95378038,5.959157076
APOOP5,5.961408004,5.903158455,5.934162273,5.83561703,5.984051854,5.761114825
ADORA2A-AS1,9.486741633,8.920486801,7.861915405,7.869487999,9.887369664,9.7236597
ADORA2A-AS1,5.979812705,5.880002909,5.761646667,5.86384962,5.999274913,5.858247127
PITPNA-AS1,8.494069763,8.934556474,9.179800669,8.208349264,8.337554939,8.089450402
CCDC162P,6.054150446,6.218601001,6.012743909,6.091805284,6.113459092,6.24576971
PHKA2-AS1,6.381913438,6.033784481,6.095366565,6.006922777,6.015422684,6.119222454
OTX2-AS1,5.723935248,5.880002909,5.887437872,5.86384962,5.924896962,5.858247127
PARGP1,7.309684089,7.317031241,7.352509977,7.448670788,6.976944393,6.718606058
VTRNA2-1,6.248076373,6.277519609,6.244873187,6.255028288,6.20321485,6.204920131
TRAPPC1,12.53494115,12.59777374,12.40422485,12.96608091,12.12093743,12.50748018
TTC3P1,7.535469681,7.491984645,7.440281763,7.55258665,7.531888148,8.016883799
HOXB-AS3,11.15835316,11.05783462,10.04391293,10.60486756,11.43940682,11.19776913
ZEB2,9.092453205,9.057254873,9.517690447,9.888457311,9.106482516,9.375186827
SNORA70F,7.348873422,7.558579128,7.533624411,7.582969793,7.077326778,6.845247901
SNORA70G,7.646126539,7.973771069,8.117928678,7.55258665,7.394199176,7.15742619
SNORA70D,7.267542346,7.515018193,7.646249999,7.264020146,7.121096677,6.635909611
BOK-AS1,5.865830106,5.880002909,5.7994388,5.86384962,5.812112834,5.891332024
SNORA70E,8.414953907,8.532453277,8.625622694,8.214176784,7.896578833,7.470554174
CTSLP8,6.536396866,6.202123531,7.023500748,6.82958665,6.790427435,6.204920131
FBXW4,9.781414726,10.02007609,9.973929969,9.230519688,9.242566745,9.189063801
MKRN1,11.69246698,11.57126608,10.72100577,11.18126364,11.98642845,12.21435793
IFT27,6.170196613,6.202123531,6.27504669,6.355980007,6.113459092,6.078142863
RAG2,6.298409298,5.795881849,5.773148969,5.746717725,5.753876715,5.840552812
ASB9P1,6.161412354,6.025139231,5.990549395,6.035419353,5.839941257,6.057186885
DOC2GP,5.990354894,6.025139231,6.095366565,6.135203261,6.064226621,5.891332024
ST3GAL4-AS1,9.644354579,8.122654155,8.383861571,9.901154563,8.707322101,9.52598352
CDRT15P2,5.865830106,5.914957042,5.945911629,5.86384962,5.868231332,5.826203158
FLJ20021,8.161704092,8.4107087,7.910813934,8.722873333,7.987657797,8.561192405
ANKRD30BP3,5.9419611,5.892165119,5.990549395,5.906254625,5.882345737,5.924218326
TFAP2A-AS1,5.990354894,6.025139231,5.887437872,5.806894594,5.911194721,5.924218326
ARHGEF34P,6.31388043,6.138015448,6.059846261,6.035419353,6.339786125,6.099279859
LIMD1-AS1,6.822648025,6.7150989,6.622585059,6.597052017,6.467034636,6.286867674
EIF1B-AS1,6.536396866,6.423709967,6.622585059,6.872468033,6.591847998,6.585552544
ASTN2-AS1,5.898674442,5.926049911,5.838429243,5.934802557,5.95378038,5.826203158
RNF144A-AS1,6.23182432,6.138015448,6.361605194,6.119815308,6.113459092,6.036675687
WDR86-AS1,7.333442768,7.444760402,7.689403899,6.355980007,7.002405001,6.119222454
SLC6A13,6.196851203,6.62128768,6.180803981,6.344815553,6.015422684,6.163311527
SARS,6.920488794,7.45292354,7.063525893,7.146193914,6.809276429,6.465029678
USP3-AS1,6.170196613,6.090837995,6.259500888,5.963523321,5.882345737,5.978113552
NCAM1-AS1,8.667073463,8.427357683,7.505975852,7.728109913,8.978508184,8.784959565
TRAF3IP2-AS1,6.651266788,6.573311538,6.793849252,6.685329279,6.480253338,6.601940317
TRAF3IP2-AS1,11.46862222,11.39615023,11.47982608,11.71391332,11.79950915,11.89772311
ST8SIA6-AS1,5.898674442,5.832980089,5.887437872,5.976870596,5.896738564,5.840552812
APCDD1L-AS1,5.85468998,5.856327349,5.874989772,5.992622443,5.854262531,5.874076417
LGALS17A,5.961408004,5.926049911,5.887437872,5.892581487,5.896738564,5.959157076
OR5AK4P,6.116432772,5.926049911,5.910578133,5.83561703,5.95378038,5.874076417
ZNF253,12.42191585,12.20921726,12.44652339,11.32363022,11.70852443,11.7181044
HERC2P7,7.539839992,7.29316931,7.440281763,7.828394841,6.818271549,6.552559091
DPY19L2P3,5.806526395,5.880002909,5.910578133,5.86384962,5.854262531,5.826203158
SBF2-AS1,5.920616216,5.784298227,5.910578133,5.806894594,5.924896962,5.942095193
C17orf62,6.31388043,6.291584866,6.405347901,6.401257184,6.363408641,6.499287593
UBAC2-AS1,6.608502797,6.668043926,6.80414005,6.616212525,6.932197699,6.670757187
SNHG4,5.817166127,5.832980089,5.978244327,6.064226621,5.868231332,5.924218326
RAB6C-AS1,6.651266788,6.773383953,6.99891257,6.838726523,6.932197699,6.359799489
CD4,6.712762599,6.925600886,6.56214405,6.255028288,6.645617048,6.324643203
ADAM1A,7.439735794,7.21871876,7.619910665,6.970171472,6.995007788,7.496842248
EFTUD1,6.282002587,6.409572524,6.347956392,6.44737822,6.467034636,6.078142863
MT1E,8.620667515,8.200285532,8.309492527,10.15247588,9.256112594,9.222399861
ZNF847P,5.830845335,5.903158455,5.887437872,5.892581487,5.812112834,5.874076417
FLJ21408,7.258431291,6.627596198,7.058525078,7.640219001,6.881760562,7.804181642
LHX4-AS1,9.057862139,9.068799347,9.433607763,8.38430574,8.516001013,8.864396163
BACE1-AS,6.23182432,6.218601001,6.318768473,6.377681278,6.339786125,6.718606058
NPPA-AS1,6.027795111,6.277519609,6.155757603,6.514516581,6.20321485,6.078142863
HOTTIP,5.877025172,5.968008097,5.934162273,6.020670127,5.882345737,5.858247127
NIFK-AS1,9.315898345,9.292812932,9.368155612,9.445199612,9.359553453,9.291905724
SLIT2-IT1,5.792539224,5.947649111,5.863283267,5.892581487,5.812112834,5.808954773
STX18-AS1,6.483619786,6.383839782,6.672576666,6.091805284,6.145487923,5.891332024
ZNF695,6.143944061,6.067149736,6.059846261,5.948517069,6.064226621,6.569106721
SAP30L-AS1,6.072090164,6.194376668,6.22891458,6.280306529,6.145487923,6.142165115
ARHGEF26-AS1,5.830845335,5.937125414,5.850981204,5.948517069,5.911194721,5.858247127
BHLHE40-AS1,6.054150446,6.083805692,6.095366565,5.992622443,5.868231332,6.036675687
ADAM20P1,6.072090164,6.767266788,6.384407316,5.963523321,5.882345737,5.924218326
SEPSECS-AS1,7.258431291,6.749371247,7.723319538,7.573003208,7.03410705,7.422503211
HMGA1P7,6.017523953,6.058919128,6.020955803,6.091805284,5.812112834,5.996630517
SRD5A3-AS1,6.036612896,6.130268705,6.27504669,6.377681278,5.999274913,6.036675687
SNHG16,10.79373508,10.86054661,10.78028606,10.45257292,10.35644802,10.17827979
UNK,7.588859054,7.939961052,8.067983518,7.546855769,7.905855344,7.413742633
MGAT4EP,5.877025172,5.844109082,5.934162273,5.83561703,6.047061249,5.924218326
METTL23,10.4882985,10.89857708,11.04188937,10.30715931,10.25400528,9.650342703
C8orf37-AS1,5.961408004,5.903158455,5.956238888,5.948517069,5.911194721,5.891332024
C8orf37-AS1,5.910166928,5.784298227,5.910578133,5.83561703,5.896738564,5.907765895
C8orf37-AS1,5.979812705,6.04231569,5.910578133,5.892581487,5.839941257,5.996630517
C8orf37-AS1,5.898674442,5.937125414,5.910578133,5.948517069,5.868231332,5.924218326
C8orf37-AS1,5.930956582,5.968008097,5.910578133,5.877936662,5.924896962,5.858247127
C8orf37-AS1,5.792539224,5.856327349,5.945911629,5.948517069,6.080398479,5.978113552
SAMD12-AS1,6.036612896,5.968008097,6.095366565,5.976870596,5.882345737,5.996630517
IQCF4,5.865830106,5.903158455,5.910578133,5.963523321,6.032273723,5.891332024
RASSF8-AS1,5.85468998,5.832980089,5.7994388,5.948517069,5.782913898,5.840552812
RAB11B-AS1,8.032640002,7.836821236,8.365463146,8.291575206,7.914543079,7.82696144
ZNF571-AS1,5.898674442,5.98821365,5.999661492,6.035419353,5.839941257,5.924218326
DPH6-AS1,5.979812705,5.856327349,5.863283267,5.714446465,5.95378038,5.840552812
HIVEP3,6.746110983,6.7150989,6.975438405,6.388521422,6.245525259,6.266879939
ADAMTS9-AS2,6.248076373,6.107612838,6.197749982,6.148657852,6.311728585,6.394707409
MYLK-AS1,6.255810646,6.383839782,6.333155083,6.492940193,6.096150073,6.078142863
BHMG1,5.877025172,5.856327349,5.934162273,5.776536767,5.984051854,5.907765895
TTN-AS1,7.236649638,7.719012165,7.580893709,7.718669759,7.596589007,6.394707409
TCEB3-AS1,6.847701495,7.006450146,7.167052347,7.320658603,6.91599014,6.887690446
PTPRG-AS1,5.85468998,5.926049911,5.921976559,5.776536767,5.95378038,5.891332024
MFI2-AS1,6.399305139,6.423709967,6.809074266,6.492940193,6.232153355,6.204920131
PSMD6-AS2,8.368166495,8.556415672,8.667266119,8.20165129,8.509059499,8.937384286
TEX26-AS1,6.063425577,5.98821365,6.020955803,6.006922777,5.939881055,5.924218326
DLG1-AS1,6.683926785,6.437210842,6.391126697,6.576208756,6.750673293,6.782979298
ITGB2-AS1,7.990707662,7.757304181,8.143430516,8.176953084,7.896578833,7.804181642
TMPRSS4-AS1,12.77064428,12.84002466,12.29936892,12.39570377,12.96085667,13.41018319
OR51B5,5.865830106,5.832980089,5.838429243,5.948517069,5.868231332,5.924218326
TEKT4P2,8.184885892,8.772986047,8.173188051,8.221017315,8.19847654,8.680633239
SLIT1-AS1,5.898674442,5.926049911,5.887437872,5.83561703,5.868231332,5.924218326
OSER1-AS1,6.506423532,6.449690819,6.752203609,6.880396733,6.780919147,6.999798549
STK4-AS1,5.998694851,6.007179145,6.131121709,6.049801559,6.20321485,6.163311527
ENO1-AS1,6.580909744,6.615371934,6.622585059,6.459536762,6.272276245,6.226054025
ZSWIM8-AS1,8.149641813,8.362328918,8.258791393,8.657708847,8.309382085,8.203938662
SPTY2D1-AS1,5.990354894,6.007179145,6.020955803,5.976870596,6.047061249,6.204920131
ZNF345,5.990354894,6.025139231,5.887437872,6.006922777,6.080398479,5.978113552
HOTAIRM1,10.03648663,10.45470099,9.16494818,10.83237523,10.68617094,8.80636314
WTAPP1,5.898674442,5.758071446,5.838429243,5.83561703,5.839941257,6.036675687
TMEM147-AS1,6.349574798,6.517916563,6.732724468,6.255028288,6.376912714,6.266879939
DNM3OS,7.135826376,7.359931362,7.335000941,7.856163063,7.313368821,7.685995091
MKNK1-AS1,6.205339153,5.914957042,6.059846261,6.107313924,6.032273723,5.978113552
FAM95A,6.108807877,5.914957042,5.887437872,5.920343993,5.896738564,5.858247127
BZRAP1-AS1,9.818562753,9.572203472,9.927643567,9.073711188,9.228803197,8.606270307
ZRANB2-AS1,5.898674442,6.058919128,6.041940375,5.948517069,5.984051854,6.163311527
GS1-279B7.1,5.920616216,5.903158455,5.898674442,5.86384962,5.812112834,6.184577553
GTF3C2-AS1,5.898674442,5.844109082,5.910578133,5.806894594,5.753876715,5.858247127
RNASEH1-AS1,6.12561242,6.26202743,6.236970601,6.241880748,6.232153355,6.036675687
RNASEH1-AS1,6.557906511,6.773383953,6.847379363,6.556943686,6.441888677,6.057186885
HOXD-AS2,5.877025172,5.903158455,5.978244327,5.776536767,5.882345737,5.858247127
SLC8A1-AS1,5.898674442,5.947649111,5.898674442,5.948517069,5.868231332,5.996630517
UBL7-AS1,6.944264275,6.830619139,7.16290184,6.986565169,6.720366218,6.766585499
NAPA-AS1,6.143944061,6.277519609,6.304054379,6.217105764,6.174483166,6.204920131
TOB1-AS1,9.230059869,8.665059177,7.646249999,7.454475439,9.496313081,8.937384286
APELA,5.806526395,5.926049911,5.850981204,5.86384962,5.896738564,5.858247127
C9orf135-AS1,5.9419611,5.832980089,5.910578133,5.776536767,5.882345737,5.942095193
MIR3976HG,5.865830106,9.01488722,5.921976559,6.006922777,5.796401118,5.891332024
MIR3976HG,5.930956582,6.007179145,5.910578133,5.83561703,5.924896962,5.924218326
NRAV,5.920616216,6.025139231,6.041940375,5.86384962,6.015422684,5.891332024
PAXBP1-AS1,6.764255332,6.727093673,7.301202067,7.062231049,6.829042937,6.163311527
PAXBP1-AS1,6.090475095,6.169223221,6.267896629,6.078966267,6.429053733,6.036675687
CBR3-AS1,6.143944061,6.090837995,6.340701871,6.049801559,5.999274913,5.907765895
RAB30-AS1,7.961767921,8.001926784,8.029298978,7.901345237,7.873545089,7.29852072
RAB30-AS1,9.272661406,7.011378859,7.278110759,7.030312264,6.708965409,6.286867674
ALKBH3-AS1,6.017523953,6.284595816,6.041940375,5.920343993,5.868231332,6.119222454
SENCR,8.323971471,7.944435893,7.923093898,8.979884439,8.547321416,9.048305828
PCOLCE-AS1,5.9419611,5.947649111,5.999661492,5.746717725,5.812112834,5.793579982
NAGPA-AS1,6.017523953,6.04231569,6.07795982,5.948517069,5.896738564,5.858247127
SSSCA1-AS1,6.143944061,6.083805692,6.197749982,6.119815308,6.080398479,5.891332024
PXN-AS1,6.036612896,6.202123531,6.289241374,6.064226621,6.047061249,5.924218326
PRKAG2-AS1,8.155797576,8.401254327,8.683533498,7.675629349,7.648696439,6.999798549
MIPEPP3,5.998694851,5.832980089,6.041940375,6.064226621,5.896738564,5.826203158
SH3PXD2A-AS1,5.9419611,5.98821365,6.032525626,6.035419353,5.924896962,5.924218326
ISPD-AS1,5.979812705,5.784298227,5.934162273,5.963523321,5.882345737,5.891332024
LARGE-AS1,5.877025172,5.832980089,5.863283267,5.86384962,5.939881055,5.840552812
FAM212B-AS1,6.161412354,6.007179145,6.122716776,6.355980007,6.272276245,6.670757187
ELOVL2-AS1,5.910166928,5.808807715,5.850981204,5.920343993,5.868231332,5.858247127
IL10RB-AS1,7.390740018,7.24383348,7.596482521,8.487159513,7.669406362,8.543354965
MORF4L2-AS1,6.108807877,6.291584866,6.347956392,5.948517069,5.984051854,6.226054025
TTC21B-AS1,5.920616216,5.968008097,5.874989772,5.992622443,5.896738564,5.924218326
GRID1-AS1,5.877025172,5.880002909,5.813432792,5.86384962,5.896738564,5.874076417
ZBTB20-AS1,12.08616537,11.763729,11.88729107,12.03996355,12.10512817,11.55744421
SEC24B-AS1,6.330980615,6.409572524,6.666381052,6.304967015,6.161239577,5.978113552
SMC5-AS1,6.205339153,6.162132032,6.106237319,6.229628833,6.130268705,5.978113552
TMEM161B-AS1,5.792539224,5.808807715,5.813432792,6.020670127,5.839941257,5.808954773
LCMT1-AS2,5.877025172,5.892165119,5.898674442,5.892581487,5.868231332,5.858247127
SPAG5-AS1,6.491795606,6.511176354,6.63497674,6.970171472,6.654646043,6.535775029
RNF157-AS1,6.551197156,6.555892598,7.1428144,5.976870596,6.848238222,5.978113552
ERVK13-1,6.636945428,6.938512469,6.969957763,6.801149222,6.516026171,6.324643203
ZNF790-AS1,6.671444816,6.76163651,6.959861042,6.503246262,6.416393162,6.324643203
LDLRAD4-AS1,6.036612896,6.517916563,6.07795982,5.948517069,6.015422684,5.996630517
ISM1-AS1,5.779991393,5.81994156,5.813432792,5.776536767,5.924896962,5.907765895
SDCBP2-AS1,6.594153732,6.592040284,6.63497674,6.856763244,6.558431418,6.569106721
IQCH-AS1,6.719721075,6.615371934,7.193961634,6.514516581,6.53641907,6.24576971
IQCH-AS1,5.910166928,5.98821365,6.114113827,6.020670127,5.924896962,6.036675687
SRP14-AS1,5.930956582,5.832980089,5.887437872,5.806894594,5.839941257,5.959157076
SMG7-AS1,5.877025172,5.832980089,5.978244327,5.920343993,5.911194721,6.266879939
LOXL1-AS1,6.264093752,6.186361595,6.433901087,6.164001516,6.20321485,5.924218326
MIR181A1HG,5.9419611,6.058919128,6.139828743,6.315770368,6.047061249,5.959157076
STARD4-AS1,6.009676349,5.937125414,5.945911629,5.948517069,5.839941257,5.891332024
ENTPD3-AS1,5.961408004,5.808807715,5.887437872,5.83561703,5.796401118,5.858247127
ADPGK-AS1,5.979812705,6.058919128,6.895293784,6.064226621,6.064226621,5.996630517
WWTR1-AS1,5.898674442,5.957963986,5.921976559,5.83561703,5.969587637,5.942095193
FLJ27354,6.665305247,6.744266632,6.782998013,6.44737822,6.654646043,6.078142863
CYP4B1,5.898674442,5.784298227,5.863283267,5.920343993,5.924896962,5.874076417
SLC16A1-AS1,6.135085967,6.075455909,6.059846261,6.280306529,6.064226621,6.24576971
SRGAP2-AS1,6.12561242,6.153327337,5.999661492,6.119815308,6.080398479,6.184577553
SDHC,6.739336805,6.874015093,6.86520283,6.838726523,6.285335884,6.342861747
PCAT6,5.920616216,5.926049911,5.863283267,6.035419353,5.911194721,5.826203158
C1orf86,6.017523953,6.007179145,5.999661492,6.344815553,6.20321485,6.24576971
HSD52,5.85468998,5.832980089,5.813432792,5.849373485,5.839941257,5.858247127
KCNC4-AS1,5.877025172,5.968008097,5.910578133,6.006922777,5.924896962,5.907765895
ILDR2,5.979812705,6.025139231,6.059846261,6.078966267,6.080398479,6.036675687
MIR181A1HG,5.841882949,5.926049911,5.990549395,5.892581487,5.868231332,5.858247127
ASCL5,5.830845335,5.856327349,5.874989772,5.83561703,5.868231332,5.959157076
SZRD1,5.898674442,6.800779554,5.910578133,5.86384962,5.825803519,5.891332024
MGC27382,5.723935248,5.795881849,5.863283267,5.83561703,5.812112834,5.808954773
MGC27382,6.623254217,6.058919128,5.999661492,6.006922777,5.924896962,5.959157076
ZNF717,6.151878803,6.437210842,6.289241374,6.203354703,6.015422684,6.24576971
NBPF15,9.159739779,9.460910704,9.29442215,8.548841112,8.713423288,7.955197286
OVAAL,5.792539224,5.880002909,5.813432792,5.892581487,5.896738564,5.891332024
OVAAL,5.877025172,5.856327349,5.863283267,5.83561703,5.812112834,5.774956783
MGC27382,7.309684089,7.21871876,7.167052347,7.283597584,7.531888148,7.685995091
TTF2,6.036612896,6.218601001,6.180803981,5.976870596,6.015422684,5.891332024
PLEKHO1,7.309684089,7.32076174,6.949393017,6.856763244,7.369410266,7.371203989
PCAT6,5.961408004,5.968008097,5.990549395,6.329699984,6.113459092,5.891332024
PROX1-AS1,5.888273219,5.758071446,5.78814491,5.920343993,5.854262531,5.858247127
FTCDNL1,6.143944061,5.856327349,6.405347901,5.806894594,6.130268705,6.887690446
BOLA3-AS1,6.719721075,6.449690819,6.41911723,6.304967015,6.516026171,6.413397987
ST3GAL5-AS1,5.979812705,6.025139231,6.07795982,6.148657852,5.939881055,5.942095193
SPATA3-AS1,5.806526395,5.832980089,5.78814491,5.746717725,5.924896962,5.696199317
SPATA3-AS1,6.483619786,6.668043926,6.63497674,6.732026666,6.66550829,6.535775029
MYCNUT,5.9419611,5.977851966,5.956238888,5.877936662,5.95378038,6.204920131
GACAT1,10.14945225,10.78745193,9.794558573,10.12563024,10.57414678,10.48300596
FAM138D,5.961408004,5.957963986,6.114113827,5.948517069,5.868231332,5.924218326
NIFK-AS1,7.769748031,7.783620252,7.790543895,7.937819284,7.82083076,7.757818476
DLX2-AS1,6.054150446,5.977851966,6.032525626,6.148657852,6.145487923,6.036675687
NRIR,6.491795606,6.409572524,6.164576255,7.582969793,7.369410266,6.718606058
SIX3-AS1,5.830845335,5.926049911,5.813432792,5.849373485,5.782913898,5.761114825
RGPD4-AS1,6.926702452,6.291584866,6.197749982,6.177333808,6.654646043,6.670757187
SPATA3-AS1,6.52014135,6.186361595,6.197749982,6.064226621,6.20321485,6.448322586
SPATA3-AS1,7.277287261,5.832980089,5.838429243,5.83561703,5.839941257,5.808954773
EML6,5.723935248,5.880002909,5.863283267,5.806894594,5.95378038,5.761114825
BOLA3-AS1,5.979812705,5.947649111,5.956238888,5.920343993,5.984051854,5.924218326
